PROGRAMNAME	PROGRAMURL	CATALOGNAME	LASTUPDATED	NAME	KEYWORDS	DESCRIPTION	SKU	MANUFACTURER	MANUFACTURERID	UPC	ISBN	CURRENCY	SALEPRICE	PRICE	RETAILPRICE	FROMPRICE	BUYURL	IMPRESSIONURL	IMAGEURL	ADVERTISERCATEGORY	THIRDPARTYID	THIRDPARTYCATEGORY	AUTHOR	ARTIST	TITLE	PUBLISHER	LABEL	FORMAT	SPECIAL	GIFT	PROMOTIONALTEXT	STARTDATE	ENDDATE	OFFLINE	ONLINE	INSTOCK	CONDITION	WARRANTY	STANDARDSHIPPINGCOST
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Intense Color Duo Eyeshadow - 32 Khaki &amp; Verdigris	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Their velvety texture feels soft, ultra-fine, creamy and is easy to apply: in one gesture, the color is revealed in all its intensity!Coverage can be adjusted as desired for varied intensity, from a light halo to an intense smoky look for perfectly structured eye makeup. The two harmonious and deep colors are available in satin finish, shimmering or sparkling and have impeccable holding power for 6 hours: the color does not alter or run or turn.Discover the new line of trendy shads that reveal every side of your personality:- the basic-chic for a look of glamour and timeless elegance- the pop colors to make a bold fashion statement- the fit colors to give your eyes a magnetic appealFor sublime eyes that are luminous and deep, to match your every whim!The Plus: Its easy-to-carry case Its double applicator for quick and easy makeup!1.0 oz. Compact / 3 g	54089	Yves Rocher	54089			USD	10.00	16.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D54089%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/54089.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Intense Color Duo Eyeshadow - 12 Black &amp; Smoky Gray	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Their velvety texture feels soft, ultra-fine, creamy and is easy to apply: in one gesture, the color is revealed in all its intensity!Coverage can be adjusted as desired for varied intensity, from a light halo to an intense smoky look for perfectly structured eye makeup. The two harmonious and deep colors are available in satin finish, shimmering or sparkling and have impeccable holding power for 6 hours: the color does not alter or run or turn.Discover the new line of trendy shads that reveal every side of your personality:- the basic-chic for a look of glamour and timeless elegance- the pop colors to make a bold fashion statement- the fit colors to give your eyes a magnetic appealFor sublime eyes that are luminous and deep, to match your every whim!The Plus: Its easy-to-carry case Its double applicator for quick and easy makeup!1.0 oz. Compact / 3 g	52290	Yves Rocher	52290			USD	10.00	16.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D52290%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/52290.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	08/28/2012	Duo Eyeshadow - Lilas et rose	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	For velvety soft, luminous, subtly iridescent eyelids.A very soft, silky, easy-to-apply texture that harmoniously and evenly blends on the eyelids. Instant, adjustable coverage for light to intense affects. Colour that lasts for 6 hours without running, luminous, stay-true colour.  Colours created to be perfectly complementaryDuo Eyeshadow contains all the natural benefits of Bamboo powder. Tested under ophthalmological supervisionThe Plus : -A mini compact that reveals the colour inside -Colour that stays true from the compact to the skin -A high quality, double-tipped applicator: one round foam tip for shading and one pointed foam tip for outlining.1.0 oz. Compact /3 g	27462	Yves Rocher	27462			USD	8.80	16.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D27462%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/27462.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Intense Color Duo Eyeshadow - 13 Prune &amp; Powdery Taupe	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Their velvety texture feels soft, ultra-fine, creamy and is easy to apply: in one gesture, the color is revealed in all its intensity!Coverage can be adjusted as desired for varied intensity, from a light halo to an intense smoky look for perfectly structured eye makeup. The two harmonious and deep colors are available in satin finish, shimmering or sparkling and have impeccable holding power for 6 hours: the color does not alter or run or turn.Discover the new line of trendy shads that reveal every side of your personality:- the basic-chic for a look of glamour and timeless elegance- the pop colors to make a bold fashion statement- the fit colors to give your eyes a magnetic appealFor sublime eyes that are luminous and deep, to match your every whim!The Plus: Its easy-to-carry case Its double applicator for quick and easy makeup!1.0 oz. Compact / 3 g	52832	Yves Rocher	52832			USD	10.00	16.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D52832%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/52832.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	05/29/2012	Matte Comfort Powder	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	A Limited Edition perfect for the holiday season with a light pearly sheen that leaves your complexion velvety radiant. Compact brush has soft, supple bristles for a perfect application.0.24 oz. Compact / 7 g	84465	Yves Rocher	84465			USD	17.00	17.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D84465%2F%7Ecategory_id%3D2530%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/84465.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Hair &amp; Body Shampoo	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Under the shower, he&rsquo;ll rediscover all the energy of the fresh and sophisticated notes of his Comme une Evidence Homme Green Eau de Toilette.The Plus: This shower gel gently cleanses hair and skin, leaving him pleasantly scented.6.7 fl.oz. Tube / 200 ml	74780	Yves Rocher	74780			USD	11.00	20.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D74780%2F%7Ecategory_id%3D6760%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/74780.jpg	Bath & Shower																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	07/31/2012	Marvelous Fruit Nourishing Lip Balm	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Ideal for nourishing and protecting your lips in winter, leaving them scented with the tender, vanilla-kissed notes from a Marvelous Fruit. This balm leaves your lips irresistibly beautiful as it envelops them in exquisite comfort. Bonus + : The winter must-have that is also a pampering pleasure.0.14 oz. Tube / 4 g	63360	Yves Rocher	63360			USD	2.00	3.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D63360%2F%7Ecategory_id%3D1350%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/63360.jpg	Skin Care																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	08/28/2012	Duo Eyeshadow - Lys et tulipe noire	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	For velvety soft, luminous, subtly iridescent eyelids.A very soft, silky, easy-to-apply texture that harmoniously and evenly blends on the eyelids. Instant, adjustable coverage for light to intense affects. Colour that lasts for 6 hours without running, luminous, stay-true colour.  Colours created to be perfectly complementaryDuo Eyeshadow contains all the natural benefits of Bamboo powder. Tested under ophthalmological supervisionThe Plus : -A mini compact that reveals the colour inside -Colour that stays true from the compact to the skin -A high quality, double-tipped applicator: one round foam tip for shading and one pointed foam tip for outlining.1.0 oz. Compact /3 g	28182	Yves Rocher	28182			USD	8.80	16.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D28182%2F%7Ecategory_id%3D2630%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/28182.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Comme une &Eacute;vidence Homme Green Eau de Toilette	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Comme une &Eacute;vidence Homme Green Eau de Toilette won the FiFi Awards 2012 Fragrance of the Year - Men's Direct to Consumer on May 21st at Alice Tully Hall in Lincoln Center, New York City.A breath of fresh elegance. A fresh eau de toilette composed of invigorating green, aromatic and woody notes. The zesty energy of Lime. The aromatic freshness of a burst of Mint and Sage. The elegant and woody signature of  Patchouli. A new freshness, naturally elegant, unmistakenly masculine.The Plus: A fresh, lasting fragrance that&rsquo;s ideal to wear all year-round.Olfactory family: Fresh, aromatic, woody2.5 fl.oz. Spray-bottle / 75 ml	74176	Yves Rocher	74176			USD	55.00	55.00			http://www.anrdoezrs.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D74176%2F%7Ecategory_id%3D3810%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/74176.jpg	Fragrances																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Precious Eye Pencil - Copper	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This winter, ignite your look with these limited edition Precious Eye Pencils in 2 trendy and shimmery shades!- 'Cuivre': the ultra-pearly and bright copper shade heats up the color of your eyes!- 'Bronze': is darker and mysterious, to enhance and intensify your look!Their soft, comfortable texture is simple to apply, lasts all day and washes off easily.Looking to have a little fun experimenting? The 4 shades of the 2 Kohl Duos of the same collection are perfect for you! Create your own signature look with gradient or contrasting shades.Bonus + : Soft, gliding, long-wearing texture that can be used as an eyeshadow as well as a liner. 0.10 oz. Pencil / 2.69 g	64726	Yves Rocher	64726			USD	3.50	6.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D64726%2F%7Ecategory_id%3D2620%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/64726.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	03/28/2012	Eryo Hair and Body Shampoo	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	Masculine pampering.A 2-in-1 formula that leaves him feeling refreshed and fragrant with the fresh and woody notes of Eryo.6.7 fl.oz. Tube / 200 ml	13191	Yves Rocher	13191			USD	5.70	19.00			http://www.dpbolvw.net/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D13191%2F%7Ecategory_id%3D6760%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/13191.jpg	Bath & Shower																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Precious Eye Pencil - Bronze	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This winter, ignite your look with these limited edition Precious Eye Pencils in 2 trendy and shimmery shades!- 'Cuivre': the ultra-pearly and bright copper shade heats up the color of your eyes!- 'Bronze': is darker and mysterious, to enhance and intensify your look!Their soft, comfortable texture is simple to apply, lasts all day and washes off easily.Looking to have a little fun experimenting? The 4 shades of the 2 Kohl Duos of the same collection are perfect for you! Create your own signature look with gradient or contrasting shades.Bonus + : Soft, gliding, long-wearing texture that can be used as an eyeshadow as well as a liner. 0.10 oz. Pencil / 2.69 g	64841	Yves Rocher	64841			USD	3.50	6.00			http://www.jdoqocy.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D64841%2F%7Ecategory_id%3D2620%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/64841.jpg	Makeup																YES			
Yves Rocher US	http://www.yvesrocherusa.com/control/main?shopId=PAR	Product feed	10/22/2012	Sparkle - Copper Sun	Yves Rocher US cosmetics,health, beauty, makeup, women, women's, skincare, beauty, skin care, fragrance, body sun care,hair care, bath, shower,men, men's, sale, relax, renew, bath & shower, shower gel, Yves Rocher, yves rocher, fragrances, sales	This winter, add the ultimate festive touch to your makeup with Etincelles Sparkle in Gold or Copper! An ultra-shimmery texture to apply to your face and body for instant brightening effect.This luscious and comfortable formula is easy to adjust to obtain the result you want: a pronounced &ldquo;touch of gold&rdquo; or &ldquo;touch of copper&rdquo; effect, or for a more subtle look, in an even and luminous veil.Bonus + : A sublime and glittery texture. 0.23 fl.oz. Tube / 7 ml	65277	Yves Rocher	65277			USD	6.00	6.00			http://www.kqzyfj.com/click-6359885-10752464?url=http%3A%2F%2Fwww.yvesrocherusa.com%2Fcontrol%2Fproduct%2F%7Eproduct_id%3D65277%2F%7Ecategory_id%3D2540%3FshopId%3DPAR	http://www.tqlkg.com/image-6359885-10752464	http://www.yvesrocherusa.com/images/catalog/products/zoom1/65277.jpg	Makeup																YES			
